word,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
#freakingout,0.0,0.0,0.0,1.69850470475439,0.0,0.0,0.0,0.0
#freakout,0.0,0.0,0.0,1.95195360556393,0.0,0.0,0.0,0.0
#free,0.0,0.374259662427088,0.0,0.0,1.60434838306498,0.0,0.0,0.0
#freedom,0.0,0.0,0.0,0.0,1.73541974984864,0.0,0.0,0.869969026135994
#freezing,0.502574846889379,0.0,0.751174202319889,0.0,0.0,0.34877992394724,0.0,0.0
#freshair,0.0,0.0,0.0,0.0,1.88060175969314,0.0,0.0,0.0
#freshstart,0.0,0.0,0.0,0.0,1.72645107986588,0.0,0.0,0.0
#friday,0.0,0.176055059460131,0.0,0.342515693129832,1.05132240480861,0.159159064671674,0.0,0.0
#friend,0.0,0.0,0.0,0.0,1.06967154347681,0.0,0.0,1.84182960916496
#friends,0.0,0.0,0.0,0.0,1.4935533783712,0.0,0.0,0.807988156654632
#friendship,0.0,0.0,0.0,0.0,1.25199310027076,0.0,0.0,1.90636813030253
#fringe,0.0,0.0,0.0,0.0,0.0,1.81511699274067,0.0,0.0
#from,0.0,0.0,0.531700379894642,0.0,0.0,0.0,0.792105048331954,0.0
#frozen,0.656725526716637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#frustrated,1.09979974408374,0.0,0.0,0.0,0.0,0.11470730210084,0.0,0.0
#frustrating,1.07324047101139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#frustration,1.18260579778873,0.0,0.0,0.0,0.0,0.0833209882801698,0.0,0.0
#fs,1.27576473512286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#ftw,0.736768234390174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#fu,0.970383085571679,0.0,0.582993674282193,0.0,0.0,0.0,0.0,0.0
#fuck,0.497751333919674,0.0,0.174900443767759,0.463501526690739,0.0,0.0,0.0,0.0
#fucked,0.0,0.0,0.0,0.0,0.0,0.876847354147737,0.295668162018063,0.0
#fuckedoff,1.42991541495012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#fuckedup,0.0949143482177791,0.0,0.870675746733973,0.0,0.0,0.528906090177759,0.0,0.0
#fucker,1.02445030684195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#fuckeveryone,1.14223334249834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#fucking,0.513624683075964,0.0,0.72094237953317,0.0,0.0,0.0,0.0,0.0988603041063371
#fuckit,0.558076445646798,0.0,0.561553343044323,0.0,0.0,0.0,0.0,0.0
#fuckme,0.667775362903222,0.0,0.413917344238259,0.0,0.0,0.0,0.0,0.0
#fuckmylife,0.631407718732348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#fuckoff,1.11736527592032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#fucksake,1.13364959880695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#fuckthat,0.331303126282009,0.0,1.24319669912278,0.0,0.0,0.0,0.0,0.0
#fuckthis,0.837864351261543,0.0,0.28342085530889,0.0477161529091866,0.0,0.162193968366828,0.0,0.0
#fuckyeah,0.0,0.0,0.0,0.0,1.6086680442095,0.0,0.0,0.0
#fuckyou,0.95202046899714,0.0,0.42908556571143,0.0,0.0,0.0,0.0,0.0
#full,0.0,0.0,0.0,0.0,1.53229506542492,0.0,0.0,0.0
#fumin,1.27576473512286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#fuming,1.27576473512286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#fun,0.0,0.525483594878096,0.0,0.0,1.34005687155432,0.0,0.0043694490960934,0.0
#funeral,0.0,0.0,0.0,0.0,0.0,1.81511699274067,0.0,0.0
#funfact,0.0,1.65765960038435,0.0,0.0,0.0,0.0,0.212286553079012,0.0
#funny,0.0,0.821856119422878,0.0,0.0,0.193046067995085,0.202784722280203,0.160602030883215,0.0
#funtimes,0.0,0.0,0.0,0.0,0.0,0.0,0.974426605125909,0.0
#furious,1.42959860835789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#fury,1.42991541495012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#fustrated,1.31213237929374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#future,0.0,0.348080156845317,0.0,0.89880369097258,0.758458973614834,0.0,0.0,0.537365266292702
#gad,0.0,0.0,0.0,1.8649422285743,0.0,0.0,0.0,0.0
#gag,0.0,0.0,1.68688302005115,0.0,0.0,0.0,0.0,0.0
#gagging,0.0,0.0,1.66156521206686,0.0,0.0,0.0,0.0,0.0
#gah,0.933478528636228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#gahhh,1.14223334249834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#game,0.485453806109268,0.0,0.0,0.0,0.0,0.0,0.38663994022379,0.0
#gameday,0.0,0.0,0.0,1.4819499763182,0.0,0.0,0.0,0.0
#gameofthrones,0.0,0.0,0.0,0.0,0.0,0.0,0.866213020485676,0.0
#games,0.0,0.0,0.0,0.0,0.0,0.0,0.792105048331954,0.0
#gametime,0.0,0.0,0.0,1.79780292573667,0.0,0.0,0.0,0.0
#gay,0.0311985338316714,0.0,0.33695630310213,0.0,0.0,0.0233575235126124,0.0,1.18505007277589
#gaymarriage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08299166598185
#gaza,0.0,0.0,0.0,1.74546168784216,0.0,0.0,0.0,0.0
#gazaunderattack,0.0,0.0,0.0,1.75128291010178,0.0,0.0,0.0,0.0
#geek,0.0,1.37727683041418,0.0,0.0,0.0,0.0,0.0,0.0
#geez,1.09344317832891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#gemini,0.0,0.0,0.0,0.0,0.0,0.0,0.504422975880173,0.0
#genius,0.0,0.0,0.0,0.0,0.463535739906493,0.0,0.792105048331954,0.0
#geordieshore,0.331303126282009,0.0,0.0,0.0,0.0,0.0,0.637954368504696,0.0
#germs,0.0,0.0,1.26566955497484,0.0,0.0,0.0,0.0,0.0
#get,0.201249998033812,0.0,0.794689839756051,0.0,0.0,0.0,0.0,0.921465551903169
#getagrip,0.859370556482506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#getalife,0.736768234390174,0.0,0.754843931208852,0.0,0.0,0.0076091665444732,0.0,0.0
#getaroom,0.0,0.0,1.37899824028185,0.0,0.0,0.0,0.0,0.0
#getittogether,0.854551270046557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#getmeoutofhere,0.331303126282009,0.0,0.791211575379727,0.0,0.0,0.0,0.0,0.0
#getout,0.485453806109268,0.0,0.637060895552468,0.0,0.0,0.0,0.204318383429835,0.0
#getoverit,1.02445030684195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#getoveryourself,1.02445030684195,0.0,0.48291021572521,0.0,0.0,0.0,0.0,0.0
#getready,0.0,0.0,0.0,0.0,0.0,0.0,0.974426605125909,0.0
#getting,0.0436210538302285,0.0,0.503529502927946,0.0,0.0,0.0,0.38663994022379,0.0
#getyourown,1.42991541495012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#ghetto,0.0,0.0,1.11663397581435,0.0,0.0,0.0,0.0,0.0
#giddy,0.0,0.0,0.0,0.0,1.25199310027076,0.0,0.0,0.0
#gift,0.0,0.0,0.0,0.0,1.20320293610133,0.0,0.838625063966847,0.0
#gifted,0.0,0.0,0.0,0.0,0.0,0.0,1.33110154906464,0.0
#gifts,0.0,0.0,0.0,0.0,1.5804971672428,0.0,0.540790620051048,0.0
#girl,0.0,0.0,0.304927060529853,0.0,0.737537708454194,0.0,0.0,0.652245542291124
#girlcrush,0.0,0.0,0.0,0.0,0.0,0.0,0.879116425321584,0.0
#girlfriend,0.0,0.0,0.0,0.0,0.869000848014658,0.0,0.792105048331954,0.0
#girlproblems,0.554446677596219,0.0,0.349378823100687,0.0,0.0,0.0,0.0,0.0
#girlprobs,1.14223334249834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#girls,0.201249998033812,0.0,0.587050474977807,0.0,0.0,0.0,0.0,0.0
#giveup,1.11146168383158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#giving,0.0,0.0,0.0,0.0,1.67184694583103,0.0,0.0,0.0
#glad,0.0,0.0,0.0,0.0,1.40102867943125,0.0,0.792105048331954,0.0
#glee,0.0,0.0,0.0,0.0,0.725900004373984,0.41047349295258,0.185969244761638,0.0
#gloomy,0.0,0.0,0.0,0.0,0.0,2.21991073459334,0.0,0.0
#glory,0.0,1.19602422080913,0.0,0.0,1.53229506542492,0.0,0.0,0.0
#glorytogod,0.0,0.0,0.0,0.0,0.0,0.0,1.19757015644012,0.0
#go,0.301450163132328,0.0,0.694219309392417,0.371503230003084,0.0,0.0,0.0,0.0
#goals,0.0,0.0,0.0,0.0,1.47513665158497,0.0,0.0,0.954526414164057
#goaway,0.855910889562597,0.0,0.328759535897952,0.0,0.0,0.0,0.0,0.0
#god,0.0,0.0,0.0,0.0,1.014101692322,0.0,0.0,1.64315891436948
#godaddy,0.0,0.0,1.73567318422058,0.0,0.0,0.0,0.0,0.0
#godbless,0.0,0.0,0.0,0.0,1.47513665158497,0.0,0.38663994022379,0.0
#goddamn,0.98808266267108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#godie,1.02445030684195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#godisgood,0.0,0.0,0.0,0.0,1.53456007205577,0.0,0.158381288242809,1.19520244423991
#godisgreat,0.0,0.0,0.0,0.0,1.76281872403675,0.0,0.0,0.0
#godslove,0.0,0.0,0.0,0.0,0.0,0.0,0.879116425321584,0.0
#gofuckyourself,1.14223334249834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#gohome,0.431386584838992,0.0,0.870675746733973,0.0,0.0,0.0,0.150251162159559,0.0
#going,0.0,0.0,0.90899461103611,0.0,0.0,0.0,0.0,0.0
#gold,0.0,0.0,0.0,0.0,0.0,0.0,0.879116425321584,0.0
#goldenglobes,0.0,0.0,0.0,0.0,0.0,0.0,0.620254791405295,0.0
#golf,0.0,0.0,0.0,1.5952786616252,0.0,0.0,0.0,0.0
#gome,0.0,0.0,0.0,0.0,0.0,0.0,1.35172083626738,0.0
#gon,0.0,0.0,1.73567318422058,0.0,0.0,0.0,0.0,0.0
#gone,0.225942610624183,0.0,0.0,0.0,0.0,1.42207440463106,0.0,0.0
#gonna,0.0,0.0,1.12953738065026,0.0,0.0,0.0,0.0,0.0
#gonnafail,0.0,0.0,0.0,0.0,0.0,0.0,0.597949033890997,0.0
#good,0.0,0.0,0.0,0.0,0.727922249754752,0.780220518458666,0.150251162159559,0.0
#goodbye,0.0,0.0,0.0,0.0,0.0,1.61444629727852,0.0,0.0
#goodday,0.0,0.0,0.0,0.0,1.78529157988881,0.0,0.240036466031914,0.0
#goodfeeling,0.0,0.0,0.0,0.0,1.39509394391144,0.0,0.0,0.0
#goodhealth,0.0,0.0,0.0,0.0,2.16828383214492,0.0,0.0,0.0
#goodjob,0.177152446454751,0.0,0.0,0.0,0.0,0.0,1.00567914863001,0.0
#goodlife,0.0,0.0,0.0,0.0,1.96761313668277,0.0,0.0,0.0
#goodmood,0.0,0.0,0.0,0.0,1.73750091605246,0.0,0.504422975880173,0.0
#goodmorning,0.0,0.0,0.0,0.0,1.11513391755357,0.405292134210583,0.0,0.0
#goodmovie,0.0,0.0,0.0,0.0,0.0,0.0,0.792105048331954,0.0
#goodmusic,0.0,0.0,0.0,0.0,1.53967517272254,0.0,0.568961497017744,0.0
#goodness,0.0,0.0,0.0,0.0,1.40614378009802,0.0,0.0,0.0
#goodnews,0.0,0.0,0.0,0.0,1.94514028083071,0.0,0.0,0.0
#goodnight,0.0,0.0,0.0,0.0,1.10851137679307,0.170410941469109,0.0,0.0199171017662177
#goodtimes,0.0,0.0,0.0,0.0,1.43257703716618,0.0,0.322101419086219,0.0
#goodvibes,0.0,0.0,0.0,0.0,2.07297365234059,0.0,0.0,0.0
#google,0.0,0.0,0.0,0.0,0.0,0.0,0.281279424565963,0.0
#goosebumps,0.0,0.0,0.0,0.0,0.0,0.0,0.914707370424286,0.0
#gop,0.0,0.0,1.27614085484214,0.393808987517382,0.0,0.0,0.0,0.0
#gorgeous,0.0,0.0,0.0,0.0,0.376524362916864,0.0,1.15982982845727,0.0
#gosh,0.823779611379804,0.0,0.436390200090317,0.0,0.0,0.0,0.0,0.0
#gossipgirl,0.0,0.0,0.0,0.699190637068564,0.0,0.834287739728941,0.550942991515066,0.0
#gotcha,0.0,0.0,0.0,0.0,0.0,0.0,1.33110154906464,0.0
#gotobed,1.2963840223256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#government,0.0,0.0,1.12953738065026,0.0,0.0,0.0,0.0,0.0
#grace,0.0,0.0,0.0,0.0,1.46053785216382,0.0,0.0,1.49954340267833
#gradschool,0.0,0.0,0.0,1.31009971939154,0.0,0.0,0.0,0.0
#graduation,0.0,0.938195111507027,0.0,1.16349624519966,0.0,0.0,0.0,0.0
#grammys,0.0,0.0,0.0,0.0,0.0,0.54660566727716,0.909888083988337,0.0
#grateful,0.0,0.0,0.0,0.0,1.77437954643783,0.0,0.0,0.0
#gratitude,0.0,0.0,0.0,0.0,1.71226644487392,0.0,0.0,1.42217986606484
#gray,0.0,0.0,0.0,0.0,0.0,2.22058210084883,0.0,0.0
#greasy,0.0,0.0,1.73567318422058,0.0,0.0,0.0,0.0,0.0
#great,0.172238431652322,0.0,0.0,0.0,0.182368348475906,0.0,0.0383332459555739,0.0
#greatday,0.0,0.0,0.0,0.0,1.76281872403675,0.0,0.540790620051048,0.0
#greatfriends,0.0,0.0,0.0,0.0,1.76281872403675,0.0,0.0,0.0
#greatful,0.0,0.0,0.0,0.0,1.68277601636322,0.0,0.0,0.0
#greatmovie,0.0,0.0,0.0,0.0,0.0,0.0,0.712062340658417,0.0
#greatnight,0.0,0.0,0.0,0.0,1.18745457913319,0.0,1.01524859964616,0.0
#greed,0.331303126282009,0.0,1.00478567567779,0.0,0.0,0.0,0.0,0.0
#greedy,0.0,0.0,1.49451112740369,0.0,0.0,0.0,0.0,0.0
#grey,0.0,0.0,0.0,0.0,0.0,2.1717919366794,0.0,0.0
#greysanatomy,0.0,0.0,0.0,0.0,0.0,0.0,0.429199554642586,0.0
#grief,0.0,0.0,0.0,0.0,0.0,2.21919609924095,0.0,0.0
#grieving,0.0,0.0,0.0,0.0,0.0,1.93290002839705,0.0,0.0
#grim,0.0,0.0,1.17605739628516,0.0,0.0,0.0,0.0,0.0
#gross,0.0,0.0,1.44730641472048,0.0,0.0,0.0,0.0,0.0
#grossedout,0.0,0.0,1.64866180723095,0.0,0.0,0.0,0.0,0.0
#grouchy,0.0,0.0,1.33020807611241,0.0,0.0,0.0,0.0,0.0
#growapair,0.0,0.0,1.39920094759936,0.0,0.0,0.0,0.0,0.0
#growingup,0.0,0.0,0.0,0.27797717199226,0.242992970292341,0.914330447402478,0.0,0.763836607699586
#growth,0.0,0.0,0.0,0.0,1.14971425115035,0.0,0.0,1.99598028899222
#growthefuckup,1.02445030684195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#growup,0.752854372141798,0.0,0.95796861563257,0.0,0.0,0.0,0.0,0.0
#grr,1.42927806629884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#grrr,1.42991541495012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#grrrr,1.27576473512286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#grrrrr,1.3558074427964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#grumpy,0.96910021175879,0.0,0.394499258381157,0.0,0.0,0.243419408289414,0.0,0.0
#gtfo,0.758747141108949,0.0,0.873449673616699,0.0,0.0,0.0,0.0,0.0
#guessnot,0.0,0.0,0.6858510597219,0.0,0.0,1.0166092965229,0.0,0.0
#guilt,0.266764605144438,0.0,0.0,0.683442280100425,0.0,1.64521795594527,0.0,0.0
#guilty,0.0,0.0,0.637060895552468,0.0,0.0,0.0,0.0,0.0
#gun,0.0,0.0,0.0,1.79780292573667,0.0,0.0,0.0,0.0
#guns,0.0,0.0,0.0,0.699190637068564,0.0,1.12196981218072,0.0,0.0
#gutted,0.689515349539628,0.0,0.0,0.0,0.0,0.879408175009411,0.0,0.0
#guys,0.0,0.0,0.737144354109451,0.0,0.0,0.0,0.0,0.0
#gym,0.665309270408029,0.0,0.0,0.0,0.410425914592545,0.0,0.0,0.0
#ha,0.0,0.502877040249182,0.511897752598462,0.0,0.0,0.0,0.0,0.0
#hadenough,1.16755115048263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#haha,0.0,0.7852257667256,0.0255917460067901,0.0,0.0228843226732853,0.0,0.160833271490096,0.0
#hahaha,0.0861806682490245,0.0,0.0,0.0,0.0,0.0,0.546982590298969,0.0
#haiku,0.0,0.0,0.0,0.0,0.0,1.45844204880194,0.0,0.0
#hair,0.0,0.0,0.503529502927946,0.0,0.781989471025028,0.0,0.0,0.0
#hallelujah,0.0,0.0,0.0,0.0,1.90591956767743,0.0,0.0,0.0
#halloween,0.0,0.0,0.0,0.759815258884999,0.54082741420814,0.760179767575219,0.0,0.0
#halo4,0.0,1.13886580696918,0.0,0.0,0.0,0.0,0.38663994022379,0.0
#hamas,0.0,0.0,0.0,1.94078030496581,0.0,0.0,0.0,0.0
#hamas25,0.0,0.0,0.0,1.95195360556393,0.0,0.0,0.0,0.0
#hamascelebrates,0.0,0.0,0.0,1.95195360556393,0.0,0.0,0.0,0.0
#handsome,0.0,0.0,0.0,0.0,0.0,0.0,1.11752744876658,0.0
#hanging,0.0,0.0,0.819382452346423,1.18981355351704,0.0,0.0,0.0,0.0
#hangry,1.42991541495012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#happiness,0.0,0.0,0.0,0.0,2.1582472515442,0.0,0.0,0.0
#happy,0.0,0.0,0.0,0.0,2.1619698826427,0.0,0.0,0.0
#happybirthday,0.0,0.0,0.0,0.0,0.712996599538077,0.0,1.17509730058806,0.0
#happydance,0.0,0.0,0.0,0.0,1.76281872403675,0.0,0.0,0.0
#happyday,0.0,0.0,0.0,0.0,1.76281872403675,0.0,0.0,0.0
#happygirl,0.0,0.0,0.0,0.0,0.701946763351492,0.0,1.11752744876658,0.0
#happyhappyhappy,0.0,0.0,0.0,0.0,0.0,0.0,0.974426605125909,0.0
#happyheart,0.0,0.0,0.0,0.0,2.16828383214492,0.0,0.0,0.0
#happyholidays,0.0,0.0,0.0,0.0,1.89635011666128,0.0,0.0,0.0
#happynewyear,0.0,0.0,0.0,0.0,1.59291968724136,0.0,0.0,0.0
#happyplace,0.0,0.0,0.0,0.0,1.88060175969314,0.0,0.0,0.0
#happytweet,0.0,0.0,0.0,0.0,1.17285577971204,0.0,0.74765328576112,0.0
#happyvalentinesday,0.0,0.0,0.0,0.0,1.5621480285746,0.0,0.0,0.0
#hard,0.164249041618843,0.519826598562955,0.0,0.0,0.0,0.0,0.0,0.817325292650572
#hardcore,0.0,0.0,0.0,1.10465574517673,0.0,0.0,0.0,0.0
#hardwork,0.0,0.0,0.0,0.0,0.989628835803273,0.0,0.173065839925731,1.22279040075874
#harlemshake,0.0,0.0,0.0,0.0,0.0,0.0,0.866213020485676,0.0
#harmony,0.0,0.0,0.0,0.0,1.90001984555024,0.0,0.0,0.0
#harrypotter,0.0,0.0,0.0,0.0,1.06967154347681,0.0,0.38663994022379,0.0
#hash,0.736768234390174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#hashtag,0.457183372171012,0.0,0.0,0.0,0.0,0.0110874309207982,0.0,0.921465551903169
#hashtags,0.703978411567183,0.0,0.381127521415268,0.0,0.0,0.0,0.0,0.0
#hassle,1.02445030684195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#hate,0.0,0.0,1.72778359694542,0.0,0.0,0.0,0.0,0.0
#hated,0.0,0.0,1.73449809595375,0.0,0.0,0.0,0.0,0.0
#hateeveryone,1.42991541495012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#hateful,0.0,0.0,1.73309475563263,0.0,0.0,0.0,0.0,0.0
#hateher,1.02445030684195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#hatehim,0.810876206543896,0.0,0.962483295987096,0.0,0.0,0.0,0.0,0.0
#hateit,0.644394914259159,0.0,0.486579944614172,0.0,0.0,0.198298973008944,0.0,0.0
#hatelife,0.513624683075964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#hateneedles,0.0,0.0,0.0,1.79780292573667,0.0,0.0,0.0,0.0
#hatepeople,1.11146168383158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#hater,0.0,0.0,1.4479911117688,0.0,0.0,0.0,0.0,0.0
#haters,0.0,0.0,1.57059343386113,0.0,0.0,0.0,0.0,0.0
#hateschool,0.611605091436168,0.0,0.15522280865973,0.0,0.0,0.485981045460725,0.0,0.0
#hatesnow,1.14223334249834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#hatespiders,0.0,0.0,0.0,1.54648849745577,0.0,0.0,0.0,0.0
#hatethat,1.11976048664628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#hatethem,0.649756857400544,0.0,0.0,1.07648486821003,0.0,0.0,0.0,0.0
#hatethis,0.718419095721977,0.0,0.0,0.14184499766768,0.0,0.0050083848444158,0.0,0.0
#hateyou,1.01635309660934,0.0,0.247596128790745,0.0,0.0,0.0,0.0,0.0
#hatred,1.05522196550871,0.0,0.349378823100687,0.0,0.0,0.0,0.0,0.0
#have,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59051518088405
#havefaith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37067373843363
#havefun,0.0,0.0,0.0,0.0,0.0,1.52743492028889,0.0,0.0
#havesomerespect,0.0,0.0,1.51252963290637,0.0,0.0,0.0,0.0,0.0
#haye,1.42991541495012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#hazard,0.0,0.0,1.33020807611241,0.0,0.0,0.0,0.0,0.0
#headache,0.528366964813167,0.0,0.0,0.472327304651822,0.0,0.601193857561564,0.0,0.0
#headaches,0.0,0.0,0.0,1.51663553430609,0.0,0.0,0.0,0.0
#healing,0.0,0.0,0.0,0.0,1.26382755791777,1.25550120480524,0.0,1.03089939294863
#health,0.0,0.0,0.0,0.0,1.85650420811408,0.0,0.0,0.0
#healthy,0.0,0.0,0.0,0.0,1.76281872403675,0.0,0.0,0.0
#heart,0.0027990593099734,0.0,0.0,0.0,1.20069980588321,0.100318564648741,0.0,0.856546005803854
#heartache,0.0,0.0,0.0,0.0,0.0,2.01578768820282,0.0,0.0
#heartattack,0.0,0.0,0.0,1.82679046260993,0.0,0.0,0.0,0.0
#heartbreak,0.0,0.0,0.0,0.0,0.0,1.70975647708284,0.0,0.0
#heartbreaking,0.0,0.0,0.48291021572521,0.0,0.0,1.47864475611945,0.0,0.0
#heartbroken,0.0,0.0,0.409482747170393,0.0,0.0,1.53624554997104,0.0,0.0
#heartless,0.0,0.0,1.22484756045459,0.0,0.0,0.0,0.0,0.0
#hearts,0.0,0.0,0.0,0.0,1.94514028083071,0.0,0.0,0.0
#heat,0.0,0.0,0.0,0.0,1.18745457913319,0.0,0.0,0.0
#heatathletics,1.42991541495012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#heated,1.17502316532133,0.0,0.349378823100687,0.0,0.0,0.0,0.0,0.0
#heaven,0.0,0.0,0.0,0.0,1.59291968724136,0.0,0.38663994022379,0.609685927872328
#hehe,0.0,0.0,0.531700379894642,0.0,0.0,0.0,0.435430104393222,0.0
#hell,0.331303126282009,0.0,0.860204446866678,0.0,0.0,0.0,0.0,0.0
#hellno,0.0,0.0,1.11663397581435,0.0,0.0,0.0,0.0,0.0
#hellyeah,0.0,0.0,0.0,0.0,0.0,0.0,0.974426605125909,0.0
#help,0.0,0.0,0.0,1.24280608365755,0.0,0.105595621749585,0.0,0.0
#helpful,0.0,0.0,0.0,0.0,0.0,0.0,0.504422975880173,0.0
#helpme,0.0,0.0,0.0,0.95733103041987,0.0,0.0,0.190525061297499,0.0
#her,0.0,0.0,1.13783618346496,0.0,0.0,0.0,0.0,0.0
#herewego,0.0,0.0,0.0,1.18981355351704,0.0,0.0,0.0,0.0
#hero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74466586071131
#hezbollah,0.0,0.0,0.0,1.95195360556393,0.0,0.0,0.0,0.0
#hi,0.0,0.0,0.0,0.0,0.0,0.0,0.879116425321584,0.0
#highly,0.0,2.01433454432308,0.0,0.0,0.0,0.0,0.0,0.0
#hilarious,0.0,0.381180105271662,0.0,0.0,0.0,0.0,0.682104153117626,0.0
#him,0.0,0.0,0.372368341325386,0.0,1.17967243869114,0.0,0.0,1.12515193119482
#himym,0.0,0.0,0.0,0.0,0.0,0.0,0.658573655707431,0.0
#history,0.0,1.23195623003519,0.0,0.0,0.0,0.0,0.0742652551816373,0.0
#hm,0.0,1.91902436451875,0.0,0.0,0.0,0.0,0.0,0.0
#hmm,0.0,1.9260419371774,0.0,0.0,0.0,0.0,0.0,0.0
#hmmm,0.0,2.06312470849251,0.0,0.0,0.0,0.0,0.0,0.0
#hmmmm,0.0,2.09087462144541,0.0,0.0,0.0,0.0,0.0,0.0
#hmmmmm,0.0,2.23747809563729,0.0,0.0,0.0,0.0,0.0,0.0
#hmv,0.0,0.0,0.0,0.0,0.0,1.68158560011614,0.0,0.0
#hoarders,0.0,0.0,1.41721945310204,0.0,0.0,0.0,0.0,0.0
#hobbit,0.0,0.0,0.0,0.0,0.0,0.0,0.712062340658417,0.0
#hobby,0.0,1.88080315169856,0.0,0.0,0.0,0.0,0.0,0.0
#hockey,0.259844162299864,0.0,0.0,0.0,0.0,0.0,0.420541491899471,0.0
#hoe,0.240331348076283,0.0,1.30822916939364,0.0,0.0,0.0,0.0,0.0
#hoes,0.0,0.0,1.28368806047752,0.0,0.0,0.0,0.0,0.0
#hohoho,0.0,0.0,0.0,0.0,2.16828383214492,0.0,0.0,0.0
#holiday,0.0,0.179089963155285,0.0,0.0,1.71933361209702,0.0,0.0,0.0
#holidays,0.0,0.0,0.0,0.0,1.70566031019681,0.0,0.0,0.0
#holidayseason,0.0,0.0,0.0,0.0,1.91696940386401,0.0,0.0,0.0
#holycrap,0.0,0.0,0.0,0.0,0.0,0.0,1.07978712078373,0.0
#holyfuck,0.944407599168418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#holyshit,0.0,0.0,0.0,0.7054211868192,0.0,0.0,0.740811753944404,0.0
#holyspirit,0.0,0.0,0.0,0.0,1.65745820837893,0.0,0.0,0.0
#home,0.0,0.0,0.0,0.0,1.28673604871464,0.0,0.0,0.0399177684728871
#homealone,0.0,0.0,0.0,0.0,0.0,0.0,0.295668162018063,0.0
#homeland,0.0,1.05882309929564,0.0,0.485616536770505,0.0,0.0,0.0189151600984722,0.0
#homesick,0.0,0.0,0.0,0.7198099242713,0.0,1.52743492028889,0.0,0.0
#homesweethome,0.0,0.0,0.0,0.0,1.39509394391144,0.0,0.0,0.0
#homework,0.0,0.0,0.0196255367282193,0.0,0.0,0.0,0.660177505289406,0.0
#honest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99598028899222
#honestly,0.0799886980011035,0.0,0.519277859896085,0.0,0.0,0.0,0.38663994022379,0.0
#honesty,0.0,0.0,0.0,0.0,0.0888422904650827,0.0,0.0,2.53497678972491
#honeybooboo,0.0,0.0,1.28368806047752,0.0,0.0,0.0,0.0,0.0
#honor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06051881012979
#honored,0.0,0.0,0.0,0.0,1.23001419355199,0.0,0.74765328576112,0.0
#hooked,0.0,0.0,0.0,0.0,0.0,0.0,0.879116425321584,0.0
